,Track_ID,Track_Name,Popularity,Artist_Name,Artist_Popularity,Album_Type,Album_Total_Tracks,Acousticness,Danceability,Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time_Signature,Valence,Release_Year
37,2CEgGE6aESpnmtfiZwYlbV,Dynamite,79,Taio Cruz,74,album,15,0.00379,0.751,0.783,0.0,4,0.036,-3.724,1,0.0859,119.975,4,0.816,2010
38,7Ie9W94M7OjPoZVV216Xus,Not Afraid,78,Eminem,95,album,17,0.529,0.855,0.954,0.0,0,0.205,-1.19,0,0.264,114.635,5,0.668,2010
39,7l1qvxWjxcKpB9PCtBuTbU,Count on Me,73,Bruno Mars,93,album,10,0.851,0.589,0.389,0.0,0,0.0772,-5.972,1,0.028,89.1,4,0.501,2010
40,4DvhkX2ic4zWkQeWMwQ2qf,Like A G6,69,Far East Movement,70,album,10,0.00676,0.435,0.837,0.0,3,0.117,-8.126,1,0.449,124.913,4,0.778,2010
41,6lV2MSQmRIkycDScNtrBXO,Airplanes (feat. Hayley Williams of Paramore),73,B.o.B,77,album,12,0.11,0.66,0.867,0.0,6,0.0368,-4.285,0,0.116,93.033,4,0.377,2010
42,42qNWdLKCI41S4uzfamhFM,Duvet,73,bôa,65,album,14,0.191,0.583,0.888,4.58e-05,11,0.0936,-9.414,0,0.0349,93.206,4,0.706,2010
43,1gv4xPanImH17bKZ9rOveR,Raise Your Glass,75,P!nk,84,single,2,0.0048,0.7,0.709,0.0,7,0.029,-5.006,1,0.0838,122.019,4,0.624,2010
44,3UjtIALeg72qmJiKPWBvM3,What You Know,69,Two Door Cinema Club,72,album,10,0.000715,0.561,0.741,1.4e-05,6,0.0822,-4.239,0,0.0419,139.001,4,0.776,2010
45,11EX5yhxr9Ihl3IN1asrfK,Need You Now,69,Lady A,73,album,11,0.0927,0.587,0.622,0.000636,4,0.2,-5.535,1,0.0303,107.943,4,0.231,2010
46,6XkuklKiHYVTlVvWlTgQYP,Erase Me - Main,70,Kid Cudi,86,album,17,0.063,0.687,0.631,0.0,9,0.108,-5.612,1,0.129,186.071,4,0.853,2010
47,7LcfRTgAVTs5pQGEQgUEzN,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",69,Maroon 5,90,album,13,0.0111,0.722,0.758,0.0,11,0.308,-4.477,0,0.0471,128.047,4,0.62,2010
48,4u26EevCNXMhlvE1xFBJwX,If I Die Young,68,The Band Perry,63,album,11,0.348,0.606,0.497,0.0,4,0.275,-6.611,1,0.0277,130.739,4,0.362,2010
49,1ExfPZEiahqhLyajhybFeS,The Lazy Song,71,Bruno Mars,93,album,10,0.3,0.794,0.711,0.0,8,0.0955,-5.124,0,0.0699,174.915,4,0.955,2010
50,3JA9Jsuxr4xgHXEawAdCp4,Just Can’t Get Enough,75,Black Eyed Peas,88,album,12,0.0135,0.794,0.766,0.0,9,0.0785,-3.894,0,0.0377,127.007,4,0.55,2010
51,45sDIKapDyxPl307QpEAwl,Rocketeer,67,Far East Movement,93,album,10,0.511,0.498,0.59,0.0,1,0.107,-4.721,0,0.032,145.867,4,0.0784,2010
52,1bM50INir8voAkVoKuvEUI,OMG (feat. will.i.am),72,Usher,93,album,22,0.0134,0.635,0.841,0.0,5,0.0622,-5.379,1,0.0422,109.021,4,0.424,2010
53,3U8dHeggJ8IBe0UCb1gbyB,Colder Weather,68,Zac Brown Band,69,album,14,0.0447,0.247,0.438,0.000867,5,0.111,-8.478,1,0.0358,185.711,3,0.39,2010
54,5MMLS3xm12D7N26xlfFApr,Runaway Baby,69,Bruno Mars,93,album,10,0.148,0.704,0.558,0.0,2,0.107,-7.273,0,0.0542,110.444,4,0.245,2010
55,0u4N6w5lBw5xMrzJitRWUo,Corazon Sin Cara,71,Prince Royce,71,album,10,0.00544,0.76,0.595,0.0,1,0.241,-6.366,1,0.0391,131.497,4,0.361,2010
56,5W7xC99N2Zzfh69r7I7zWK,Aston Martin Music,69,Rick Ross,96,album,11,0.0175,0.435,0.76,0.0,8,0.158,-4.935,0,0.0721,80.082,4,0.206,2010
57,1ZHYJ2Wwgxes4m8Ba88PeK,Monster,71,Kanye West,82,album,13,0.0267,0.684,0.607,0.000307,11,0.191,-8.127,0,0.1,81.001,4,0.498,2010
58,0x3TibRgnSqzkcwrqBd4iX,Down On Me,71,Jeremih,75,album,11,0.989,0.303,0.187,0.489,2,0.101,-16.757,1,0.0356,132.731,4,0.213,2010
59,1YWSAC0JPLKpf0PVCie4T7,Hippies and Cowboys,67,Cody Jinks,77,album,10,0.185,0.673,0.886,0.0,1,0.0826,-4.44,0,0.0431,97.012,4,0.795,2010
60,1kMuU3TNQvHbqvXCWBodmP,Right Above It,67,Lil Wayne,96,album,13,0.219,0.374,0.568,0.00219,1,0.513,-3.825,0,0.109,84.733,4,0.111,2010
61,67T6l4q3zVjC5nZZPXByU8,Whatcha Say,65,Jason Derulo,90,album,9,0.271,0.723,0.86,4.56e-06,11,0.598,-4.357,1,0.203,126.979,4,0.667,2010
62,23SZWX2IaDnxmhFsSLvkG2,Gorgeous,70,Kanye West,82,album,13,0.0666,0.6,0.939,6.18e-06,7,0.34,-1.794,1,0.19,159.941,4,0.833,2010
63,6hkOqJ5mE093AQf2lbZnsG,The One That Got Away,69,Katy Perry,96,album,12,0.0161,0.542,0.914,0.0,0,0.744,-4.747,0,0.113,153.993,4,0.576,2010
64,3bMNprrp2JDKZsGbiXpsJl,My Chick Bad,67,Ludacris,82,album,17,0.0991,0.755,0.837,0.0,2,0.289,-2.718,0,0.142,120.028,4,0.714,2010
65,3LUWWox8YYykohBbHUrrxd,We R Who We R,70,Kesha,67,album,12,0.132,0.454,0.82,0.000969,2,0.115,-4.193,1,0.0567,166.303,4,0.575,2010
66,0q6LuUqGLUiCPP1cbdwFs3,On Melancholy Hill,74,Gorillaz,98,album,16,0.0739,0.455,0.623,0.000424,8,0.146,-3.878,1,0.0288,163.893,4,0.208,2010
67,1ia019RqDK2o4QiANR1Dyn,Moment 4 Life,69,Nicki Minaj,97,album,13,0.0401,0.728,0.859,0.0,5,0.111,-5.237,0,0.137,65.043,4,0.535,2010
68,6BdgtqiV3oXNqBikezwdvC,Over,66,Drake,95,album,14,0.241,0.749,0.925,0.0,10,0.52,-5.034,1,0.227,86.989,4,0.641,2010
69,5YJtMNWKe55yr49cyJgxva,Everytime We Touch,71,Cascada,86,album,45,0.38,0.675,0.734,0.895,7,0.141,-8.659,1,0.0265,101.998,4,0.533,2010
70,4ycLiPVzE5KamivXrAzGFG,Fuck You,66,CeeLo Green,80,album,14,0.347,0.68,0.741,1.87e-06,2,0.117,-5.055,1,0.0357,127.024,4,0.635,2010
71,29GefKRTSVW3ag4Xegm8jP,Nikes On My Feet,69,Mac Miller,86,album,16,0.389,0.671,0.726,0.882,7,0.14,-8.689,1,0.0272,102.002,4,0.581,2010
72,6KOEK6SeCEZOQkLj5M1PxH,California Gurls,66,Katy Perry,83,album,12,0.0338,0.663,0.861,0.0,7,0.082,-3.398,0,0.109,119.963,4,0.654,2010
73,6vc2Jq2vaGu8z326kSrw92,Your Love Is My Drug,68,Kesha,96,album,18,0.0796,0.531,0.803,1.71e-05,1,0.176,-3.284,1,0.0717,142.113,4,0.221,2010
74,3ZdJffjzJWFimSQyxgGIxN,Just A Dream,72,Nelly,93,album,12,0.332,0.621,0.82,0.0,10,0.104,-4.865,1,0.0367,144.905,4,0.452,2010
75,0JcKdUGNR7zI4jJDLyYXbi,Stuck Like Glue,66,Sugarland,76,album,11,0.432,0.715,0.584,1.41e-06,8,0.095,-8.231,1,0.0296,90.99,4,0.609,2010
76,40i81AcCCxiVEFUWElcjZC,Sarcasm,69,Get Scared,83,album,12,0.0869,0.676,0.703,0.000687,8,0.0463,-5.815,0,0.0302,92.761,4,0.852,2010
77,6ebkx7Q5tTxrCxKq4GYj0Y,Club Can't Handle Me (feat. David Guetta),75,Flo Rida,76,album,8,0.0205,0.844,0.601,0.0,1,0.385,-5.283,1,0.157,73.989,4,0.331,2010
78,4sNwdacKyi2S26WrRtNama,Oh No!,70,MARINA,88,album,13,0.00125,0.652,0.812,3.01e-05,3,0.667,-3.797,0,0.0409,126.023,4,0.72,2010
79,3Q8zopc4ABXhysDb1sgLVW,Porn Star Dancing,66,My Darkest Days,75,album,11,0.179,0.768,0.82,0.0,7,0.689,-4.63,0,0.0474,129.965,4,0.625,2010
80,5omWAB5iNMHvbAfBSzkdu8,You're Going Down,64,Sick Puppies,71,album,13,0.000346,0.482,0.833,0.0,5,0.365,-5.611,1,0.0449,148.039,4,0.74,2010
81,2TyjVO7KBdGHBvQxAnFFsa,Kool Aid & Frozen Pizza,68,Mac Miller,92,album,16,0.0105,0.769,0.684,0.000125,1,0.0887,-5.019,1,0.0411,127.972,4,0.835,2010
82,6BaxqcoEM9r3LXisTyJjST,Ridin' Solo,64,Jason Derulo,82,album,9,0.856,0.372,0.239,0.000175,6,0.168,-11.314,0,0.0296,113.451,4,0.127,2010
83,2p07VcUwRZ5sru3mJ0JogS,Why Don't We Just Dance,65,Josh Turner,85,album,11,0.0846,0.4,0.915,0.0,0,0.0503,-4.89,1,0.28,88.917,3,0.878,2010
84,75L0qdzRnhwV62UXoNq3pE,Up All Night,65,Drake,92,album,14,0.112,0.789,0.706,1.71e-05,11,0.0586,-4.233,0,0.0429,125.911,4,0.638,2010
85,3DrjZArsPsoqbLzUZZV1Id,Back To December,64,Taylor Swift,88,album,14,0.0162,0.719,0.798,2.34e-06,10,0.134,-4.582,1,0.0361,120.011,4,0.591,2010
86,2Adn2LNgkHMH5TelQVAu4n,Pretty Girl Rock,66,Keri Hilson,77,album,12,0.386,0.688,0.853,0.0,10,0.0862,-5.814,1,0.0493,103.993,4,0.743,2010
87,2Cd9iWfcOpGDHLz6tVA3G4,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),77,Shakira,74,single,1,0.00379,0.751,0.783,0.0,4,0.036,-3.724,1,0.0859,119.975,4,0.816,2010
88,4r6eNCsrZnQWJzzvFh4nlg,Firework,67,Katy Perry,95,album,12,0.529,0.855,0.954,0.0,0,0.205,-1.19,0,0.264,114.635,5,0.668,2010
89,2LZ2CNbcbJrwh53pitRgom,Silver Soul,65,Beach House,93,album,10,0.851,0.589,0.389,0.0,0,0.0772,-5.972,1,0.028,89.1,4,0.501,2010
90,0R7DSnSibvuE4PEHqUayqf,Es un Secreto,77,Plan B,70,album,15,0.00676,0.435,0.837,0.0,3,0.117,-8.126,1,0.449,124.913,4,0.778,2010
91,6jg5SRvdGxvJ0DzNV0UqEK,Please Don't Go,67,Mike Posner,77,album,12,0.11,0.66,0.867,0.0,6,0.0368,-4.285,0,0.116,93.033,4,0.377,2010
92,0DCu6lwtdiVjMixpQJcGG3,Knock Knock,66,Mac Miller,65,album,16,0.191,0.583,0.888,4.58e-05,11,0.0936,-9.414,0,0.0349,93.206,4,0.706,2010
93,2gE58DQyqgsvsK87SWUN62,Where Rainbows Never Die,64,The Steeldrivers,84,album,12,0.0048,0.7,0.709,0.0,7,0.029,-5.006,1,0.0838,122.019,4,0.624,2010
94,0Hrd6CSafHHqKptyFppmqH,Undercover Martyn,65,Two Door Cinema Club,72,album,10,0.000715,0.561,0.741,1.4e-05,6,0.0822,-4.239,0,0.0419,139.001,4,0.776,2010
95,6DkXLzBQT7cwXmTyzAB1DJ,What's My Name?,68,Rihanna,73,album,13,0.0927,0.587,0.622,0.000636,4,0.2,-5.535,1,0.0303,107.943,4,0.231,2010
96,6KBYk8OFtod7brGuZ3Y67q,Misery,63,Maroon 5,86,album,18,0.063,0.687,0.631,0.0,9,0.108,-5.612,1,0.129,186.071,4,0.853,2010
97,4nVyHATevhl5RC6Qmoko5H,I Like It,65,Enrique Iglesias,90,album,10,0.0111,0.722,0.758,0.0,11,0.308,-4.477,0,0.0471,128.047,4,0.62,2010
98,6lKRMylSZMtA7EqPl0pcdI,Are You Satisfied?,69,MARINA,63,album,13,0.348,0.606,0.497,0.0,4,0.275,-6.611,1,0.0277,130.739,4,0.362,2010
99,215FCyLSBcXeX0NASXEjyn,My Kinda Party,64,Jason Aldean,93,album,15,0.3,0.794,0.711,0.0,8,0.0955,-5.124,0,0.0699,174.915,4,0.955,2010
100,4UEo1b0wWrtHMC8bVqPiH8,Nightmare,69,Avenged Sevenfold,88,album,11,0.0135,0.794,0.766,0.0,9,0.0785,-3.894,0,0.0377,127.007,4,0.55,2010
101,3XaWuYsTtnkzCSBr0RmROc,Si No Le Contesto,72,Plan B,93,album,15,0.511,0.498,0.59,0.0,1,0.107,-4.721,0,0.032,145.867,4,0.0784,2010
102,0dBW6ZsW8skfvoRfgeerBF,Mine,63,Taylor Swift,93,album,14,0.0134,0.635,0.841,0.0,5,0.0622,-5.379,1,0.0422,109.021,4,0.424,2010
103,2qPUnoasNe4Ep43emVXEig,Billionaire (feat. Bruno Mars),71,Travie McCoy,69,album,10,0.0447,0.247,0.438,0.000867,5,0.111,-8.478,1,0.0358,185.711,3,0.39,2010
104,7yNK27ZTpHew0c55VvIJgm,Dark Fantasy,68,Kanye West,93,album,13,0.148,0.704,0.558,0.0,2,0.107,-7.273,0,0.0542,110.444,4,0.245,2010
105,4BycRneKmOs6MhYG9THsuX,Find Your Love,63,Drake,71,album,14,0.00544,0.76,0.595,0.0,1,0.241,-6.366,1,0.0391,131.497,4,0.361,2010
106,03xWMkKEbeO4SnylA53ipj,"When Will My Life Begin? - From ""Tangled"" / Soundtrack Version",67,Mandy Moore,96,compilation,20,0.0175,0.435,0.76,0.0,8,0.158,-4.935,0,0.0721,80.082,4,0.206,2010
107,1DqdF42leyFIzqNDv9CjId,Dynamite,64,Taio Cruz,82,album,11,0.0267,0.684,0.607,0.000307,11,0.191,-8.127,0,0.1,81.001,4,0.498,2010
108,3uYm4MtU6jUQft2DtGqEoZ,Knock Knock,66,Mac Miller,75,single,1,0.989,0.303,0.187,0.489,2,0.101,-16.757,1,0.0356,132.731,4,0.213,2010
109,79gkHjNTSyGPXEyGkNQ8zH,Cuando Me Enamoro,68,Enrique Iglesias,77,album,10,0.185,0.673,0.886,0.0,1,0.0826,-4.44,0,0.0431,97.012,4,0.795,2010
110,6Ozp6ac86CSHMik8lbvJuM,Love Like Crazy,63,Lee Brice,96,album,12,0.219,0.374,0.568,0.00219,1,0.513,-3.825,0,0.109,84.733,4,0.111,2010
111,3fpTMuD1u3gJlVI4FadVHs,Fancy,63,Drake,90,album,14,0.271,0.723,0.86,4.56e-06,11,0.598,-4.357,1,0.203,126.979,4,0.667,2010
112,6klpXs2uAjagnZMFkt4qkl,"I See the Light - From ""Tangled"" / Soundtrack Version",67,Mandy Moore,82,compilation,20,0.0666,0.6,0.939,6.18e-06,7,0.34,-1.794,1,0.19,159.941,4,0.833,2010
113,12PNcnMsjsZ3eHm62t8hiy,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",68,DJ Khaled,96,album,12,0.0161,0.542,0.914,0.0,0,0.744,-4.747,0,0.113,153.993,4,0.576,2010
114,5yEPktRqvIhko5QFF3aBhQ,Mean,62,Taylor Swift,82,album,14,0.0991,0.755,0.837,0.0,2,0.289,-2.718,0,0.142,120.028,4,0.714,2010
115,0grFc6klR3hxoHLcgCYsF4,Howlin' for You,63,The Black Keys,67,album,15,0.132,0.454,0.82,0.000969,2,0.115,-4.193,1,0.0567,166.303,4,0.575,2010
116,2M9ULmQwTaTGmAdXaXpfz5,Billionaire (feat. Bruno Mars),70,Travie McCoy,98,single,1,0.0739,0.455,0.623,0.000424,8,0.146,-3.878,1,0.0288,163.893,4,0.208,2010
117,3pYDZTJM2tVBUhIRifWVzI,Blow,68,Kesha,97,album,12,0.0401,0.728,0.859,0.0,5,0.111,-5.237,0,0.137,65.043,4,0.535,2010
118,5zGqTc1WQUe8XqqdnrpKTV,Farmer's Daughter,63,Rodney Atkins,95,album,12,0.241,0.749,0.925,0.0,10,0.52,-5.034,1,0.227,86.989,4,0.641,2010
119,5VA4Ispp52EA1sOqzMz3Av,All I Want Is You (feat. J. Cole),64,Miguel,86,album,13,0.38,0.675,0.734,0.895,7,0.141,-8.659,1,0.0265,101.998,4,0.533,2010
120,0158TMiGmHyibaDeaUKayX,She Won't Be Lonely Long,62,Clay Walker,80,album,12,0.347,0.68,0.741,1.87e-06,2,0.117,-5.055,1,0.0357,127.024,4,0.635,2010
121,4xInIiKipU1mtUogJ3ZdYr,American Honey,63,Lady A,86,album,11,0.389,0.671,0.726,0.882,7,0.14,-8.689,1,0.0272,102.002,4,0.581,2010
122,1rKBOL9kJfX1Y4C3QaOvRH,Boyfriend,62,Big Time Rush,83,album,11,0.0338,0.663,0.861,0.0,7,0.082,-3.398,0,0.109,119.963,4,0.654,2010
123,6PmjWl0phNxc0R5OwkDdiZ,Love Don't Change,66,Jeremih,96,album,11,0.0796,0.531,0.803,1.71e-05,1,0.176,-3.284,1,0.0717,142.113,4,0.221,2010
124,5uHYcK0nbEYgRaFTY5BqnP,Magic (feat. Rivers Cuomo),65,B.o.B,93,album,12,0.332,0.621,0.82,0.0,10,0.104,-4.865,1,0.0367,144.905,4,0.452,2010
125,4SE4yewyGpOYfxfx59Yjc5,Cinderella Man,68,Eminem,76,album,17,0.432,0.715,0.584,1.41e-06,8,0.095,-8.231,1,0.0296,90.99,4,0.609,2010
126,25nzKGDiua1lE9Qo5V19GL,Young Blood,66,The Naked And Famous,83,album,13,0.0869,0.676,0.703,0.000687,8,0.0463,-5.815,0,0.0302,92.761,4,0.852,2010
127,07p0kLnvfQQ2bLujHyzSGK,Rechazame,68,Prince Royce,76,album,10,0.0205,0.844,0.601,0.0,1,0.385,-5.283,1,0.157,73.989,4,0.331,2010
128,6Slt6WiWnriaqCb8xXb2ZT,Did It On’em,66,Nicki Minaj,88,album,13,0.00125,0.652,0.812,3.01e-05,3,0.667,-3.797,0,0.0409,126.023,4,0.72,2010
129,65PXVu64xyXCpKczg4K9Cz,El Centenario,66,Los Tucanes De Tijuana,75,album,15,0.179,0.768,0.82,0.0,7,0.689,-4.63,0,0.0474,129.965,4,0.625,2010
130,0U0ldCRmgCqhVvD6ksG63j,Nightcall,70,Kavinsky,71,album,7,0.000346,0.482,0.833,0.0,5,0.365,-5.611,1,0.0449,148.039,4,0.74,2010
131,1By2VQkUN0Frd8mKNV5NYC,Better Than Revenge,62,Taylor Swift,92,album,20,0.0105,0.769,0.684,0.000125,1,0.0887,-5.019,1,0.0411,127.972,4,0.835,2010
132,65UCejW01DAovmluVYHWAt,As She's Walking Away (feat. Alan Jackson),63,Zac Brown Band,82,album,14,0.856,0.372,0.239,0.000175,6,0.168,-11.314,0,0.0296,113.451,4,0.127,2010
133,2MWOqewf5j0qf2b6S5J6cS,Marry Me,67,Train,85,album,19,0.0846,0.4,0.915,0.0,0,0.0503,-4.89,1,0.28,88.917,3,0.878,2010
134,7ElF5zxOwYP4qVSWVvse3W,Break Your Heart,73,Taio Cruz,92,album,15,0.112,0.789,0.706,1.71e-05,11,0.0586,-4.233,0,0.0429,125.911,4,0.638,2010
135,6vVftwBiIaM9xDVZhSwTCJ,Senior Skip Day,64,Mac Miller,88,album,16,0.0162,0.719,0.798,2.34e-06,10,0.134,-4.582,1,0.0361,120.011,4,0.591,2010
136,7AqISujIaWcY3h5zrOqt5v,Forget You,63,CeeLo Green,77,album,14,0.386,0.688,0.853,0.0,10,0.0862,-5.814,1,0.0493,103.993,4,0.743,2010
137,4Zcz6saEkOII3PlXd9gN3o,Hermit the Frog,69,MARINA,74,album,13,0.00379,0.751,0.783,0.0,4,0.036,-3.724,1,0.0859,119.975,4,0.816,2010
138,7bHT9osSq1rwT2yaImzqCi,No Love,68,Eminem,95,album,17,0.529,0.855,0.954,0.0,0,0.205,-1.19,0,0.264,114.635,5,0.668,2010
139,5BoIP8Eha5hwmRVURkC2Us,In My Head,61,Jason Derulo,93,album,9,0.851,0.589,0.389,0.0,0,0.0772,-5.972,1,0.028,89.1,4,0.501,2010
140,3rLIv187BhjyweFe89SgLn,Somebody To Love,68,Justin Bieber,70,album,10,0.00676,0.435,0.837,0.0,3,0.117,-8.126,1,0.449,124.913,4,0.778,2010
141,1T8PwF3JhIiWwBhun23RNe,Impossible,69,Shontelle,77,album,12,0.11,0.66,0.867,0.0,6,0.0368,-4.285,0,0.116,93.033,4,0.377,2010
142,5oHHMDcVOmPSFrCgdbHPdb,It's Five O'Clock Somewhere,63,Alan Jackson,65,compilation,37,0.191,0.583,0.888,4.58e-05,11,0.0936,-9.414,0,0.0349,93.206,4,0.706,2010
143,3RBluWmSoG2pGA1OePzGJI,The Story Of Us,61,Taylor Swift,84,album,14,0.0048,0.7,0.709,0.0,7,0.029,-5.006,1,0.0838,122.019,4,0.624,2010
144,17X2tSzibD9n9QRjdExcWT,Fly Over States,61,Jason Aldean,72,album,15,0.000715,0.561,0.741,1.4e-05,6,0.0822,-4.239,0,0.0419,139.001,4,0.776,2010
145,3n9ABQpqK6EgaOPEtfzD4I,Art Is Dead,65,Bo Burnham,73,album,16,0.0927,0.587,0.622,0.000636,4,0.2,-5.535,1,0.0303,107.943,4,0.231,2010
146,3XQY8kDjI8LARMIC9xkxQk,Hard in Da Paint,62,Waka Flocka Flame,86,album,17,0.063,0.687,0.631,0.0,9,0.108,-5.612,1,0.129,186.071,4,0.853,2010
147,4a9i7rCLfPjbS1sNamZeQN,Cryin' Like A Bitch!!,63,Godsmack,90,album,12,0.0111,0.722,0.758,0.0,11,0.308,-4.477,0,0.0471,128.047,4,0.62,2010
148,2G8PweZBBwTpyP8vpNQJK2,Caraphernelia,63,Pierce The Veil,63,album,12,0.348,0.606,0.497,0.0,4,0.275,-6.611,1,0.0277,130.739,4,0.362,2010
149,0kOG4bwpKgRlcJw1NA6csR,Long Hot Summer Day,61,Turnpike Troubadours,93,album,12,0.3,0.794,0.711,0.0,8,0.0955,-5.124,0,0.0699,174.915,4,0.955,2010
150,5UzU0qw21okODBNUnxptVo,"Lover, Lover",61,Jerrod Niemann,88,album,20,0.0135,0.794,0.766,0.0,9,0.0785,-3.894,0,0.0377,127.007,4,0.55,2010
151,6XAA7T9VHcqKQSzjmXAJ8o,That's All She Wrote,66,T.I.,93,album,14,0.511,0.498,0.59,0.0,1,0.107,-4.721,0,0.032,145.867,4,0.0784,2010
152,4o6k1XHlrIZay8v1m5VU83,A Warrior's Call,65,Volbeat,93,album,14,0.0134,0.635,0.841,0.0,5,0.0622,-5.379,1,0.0422,109.021,4,0.424,2010
153,0WCiI0ddWiu5F2kSHgfw5S,Take It Off,67,Kesha,69,album,18,0.0447,0.247,0.438,0.000867,5,0.111,-8.478,1,0.0358,185.711,3,0.39,2010
154,2nAHmQV9WKA6c1emQilxih,Diamonds & Gasoline,60,Turnpike Troubadours,93,album,12,0.148,0.704,0.558,0.0,2,0.107,-7.273,0,0.0542,110.444,4,0.245,2010
155,7CZiLgkiVHhFcDkI2Y4lZ4,Don't You Wanna Stay (with Kelly Clarkson),60,Jason Aldean,71,album,15,0.00544,0.76,0.595,0.0,1,0.241,-6.366,1,0.0391,131.497,4,0.361,2010
156,3JTMWdhcJPiegDSe7SvZS3,Cannibal,66,Kesha,96,album,12,0.0175,0.435,0.76,0.0,8,0.158,-4.935,0,0.0721,80.082,4,0.206,2010
157,60TThBDrPpek5k520l0W0L,Black Sheep - Brie Larson Vocal Version,64,Metric,82,single,1,0.0267,0.684,0.607,0.000307,11,0.191,-8.127,0,0.1,81.001,4,0.498,2010
158,6MDTpYxPFL0wtFd0pjfKws,Rhythm Of Love,60,Plain White T's,75,album,14,0.989,0.303,0.187,0.489,2,0.101,-16.757,1,0.0356,132.731,4,0.213,2010
159,5BB0Jzw60KyfSTyjJqtely,Na Na Na (Na Na Na Na Na Na Na Na Na),67,My Chemical Romance,77,album,15,0.185,0.673,0.886,0.0,1,0.0826,-4.44,0,0.0431,97.012,4,0.795,2010
160,2PJhATOD9dWsevezmfjoMA,Nowhere To Run,67,Stegosaurus Rex,96,album,37,0.219,0.374,0.568,0.00219,1,0.513,-3.825,0,0.109,84.733,4,0.111,2010
161,25GC50HslaaruyrKjdu0lP,Your Betrayal,66,Bullet For My Valentine,90,album,11,0.271,0.723,0.86,4.56e-06,11,0.598,-4.357,1,0.203,126.979,4,0.667,2010
162,2e9EZ2V5QGGZPMJacO3y0Y,Grove St. Party (feat. Kebo Gotti),61,Waka Flocka Flame,82,album,17,0.0666,0.6,0.939,6.18e-06,7,0.34,-1.794,1,0.19,159.941,4,0.833,2010
163,4NVyzvWl5fzzaLUpMFQlzT,Somewhere in the Middle,60,Cody Jinks,96,album,10,0.0161,0.542,0.914,0.0,0,0.744,-4.747,0,0.113,153.993,4,0.576,2010
164,7zKlSAsmB3p5959tsmLeqn,Pretty Good At Drinkin' Beer,61,Billy Currington,82,album,11,0.0991,0.755,0.837,0.0,2,0.289,-2.718,0,0.142,120.028,4,0.714,2010
165,4rdE7Rtddm0BXwj6RBFSxL,Hallelujah,60,Ryan Bingham,67,album,13,0.132,0.454,0.82,0.000969,2,0.115,-4.193,1,0.0567,166.303,4,0.575,2010
166,7h70RTLbnhDyPGXjl3iEhh,Need You Now,62,Lady A,98,album,12,0.0739,0.455,0.623,0.000424,8,0.146,-3.878,1,0.0288,163.893,4,0.208,2010
167,6d9IiDcFxtFVIvt9pCqyGH,Sparks Fly,60,Taylor Swift,97,album,14,0.0401,0.728,0.859,0.0,5,0.111,-5.237,0,0.137,65.043,4,0.535,2010
168,0TCt7OFRdD8PQ6vTRQxNgQ,"I've Got a Dream - From ""Tangled""/Soundtrack Version",63,Mandy Moore,95,compilation,20,0.241,0.749,0.925,0.0,10,0.52,-5.034,1,0.227,86.989,4,0.641,2010
169,1WtTLtofvcjQM3sXSMkDdX,How Low,62,Ludacris,86,album,17,0.38,0.675,0.734,0.895,7,0.141,-8.659,1,0.0265,101.998,4,0.533,2010
170,3WGsYiBXmaT8XyY4Fmry2v,Big Jet Plane,62,Angus & Julia Stone,80,album,13,0.347,0.68,0.741,1.87e-06,2,0.117,-5.055,1,0.0357,127.024,4,0.635,2010
171,0T8P86fvSK8kCUJFYPZbIH,All Signs Point To Lauderdale,63,A Day To Remember,86,album,10,0.389,0.671,0.726,0.882,7,0.14,-8.689,1,0.0272,102.002,4,0.581,2010
172,0sHW1jXe6Sou3437gJQNGA,Space Bound,67,Eminem,83,album,17,0.0338,0.663,0.861,0.0,7,0.082,-3.398,0,0.109,119.963,4,0.654,2010
173,1t2hJFgJyUPD2crOafMUEk,You and Tequila (feat. Grace Potter),60,Kenny Chesney,96,album,11,0.0796,0.531,0.803,1.71e-05,1,0.176,-3.284,1,0.0717,142.113,4,0.221,2010
174,4WnY4W5KrqglCdIus8X9Bo,You Don't Know Her Like I Do,59,Brantley Gilbert,93,album,15,0.332,0.621,0.82,0.0,10,0.104,-4.865,1,0.0367,144.905,4,0.452,2010
175,0aPZbnkMoWJaJ5CNVLCj8S,That Should Be Me,68,Justin Bieber,76,album,10,0.432,0.715,0.584,1.41e-06,8,0.095,-8.231,1,0.0296,90.99,4,0.609,2010
176,5cwN1htZyoWqZCc33f3RfE,The High Road,64,Broken Bells,83,album,10,0.0869,0.676,0.703,0.000687,8,0.0463,-5.815,0,0.0302,92.761,4,0.852,2010
177,4JsDHMv5PVO8N07DbDq33r,All I Want,64,A Day To Remember,76,album,10,0.0205,0.844,0.601,0.0,1,0.385,-5.283,1,0.157,73.989,4,0.331,2010
178,4iYQUKxKwOOm6X2R7ALPix,Let Me Down Easy,60,Billy Currington,88,album,11,0.00125,0.652,0.812,3.01e-05,3,0.667,-3.797,0,0.0409,126.023,4,0.72,2010
